Status,Taker,Name,Notes,Agency,DocType,Id
有條件通…,蘇君紋,千力江山山坡地開發環境影響說明書,,臺中縣,說明書,0820021G
有條件通…,張秀靜,國立暨南大學校地開發計畫 環境說明書,,南投縣,說明書,0820021I
有條件通…,姜樹成,中港晶華台中中港路綜合超高大樓,定稿本,臺中市,評估報告書,0820012T
有條件通…, ,明台國際高爾夫球場環境影響說明書,,環保署,說明書,0820011A
審查中,王宇萱,桃園縣八德鄉大楠段等22筆丁建變更甲建案,,桃園縣,說明書,0820011D
有條件通…,蘇君紋,台中縣東勢鎮農會附設農民醫院環境說明書,,臺中縣,說明書,0820011G
有條件通…,張秀靜,百津園山莊坡地社區開發同意暨開發許可計畫書 環境說明書,,南投縣,說明書,0820011I
審核修正…,-,寶山龍之居山莊社區開發環境影響評估報告補正說明書,因資料缺漏，故繳費日期僅供參考,環保署,其他,0810678A
審查中, ,廢鹼液事業廢棄物處理機構設置許可申請書環境說明書,,環保署,說明書,0810661A
有條件通…,謝志男,寶山坡地社區環境影響評估報告書,,環保署,評估報告書,0810652A
有條件通…, ,曾文水庫風景特定區整體開發環境影響評估報告書,,環保署,評估報告書,0810642A
審核修正…,林佳瑋,雲林科技工業區開發報編計畫環境影響差異分析報告,本書件為定稿本,環保署,差異分析報告,0810633A
審核修正…,陳昭旭,雲林科技工業區廢棄物處理規劃變更環境影響差異分析報告,,環保署,差異分析報告,0810613A
審核修正…,陳昭旭,雲林科技工業區竹圍子開發為絲織專業工業區環境影響差異分析報告,,環保署,差異分析報告,0810603A
有條件通…,陳昭旭,中國石油股份有限公司桃園縣沙崙工業區、大潭工業區開發計畫環境影響評估定稿報告書,,環保署,評估報告書,0810552A
有條件通…,謝志男,海口國際觀光旅館環境影響評估報告書,,環保署,評估報告書,0810542A
有條件通…, ,大社坡地社區環境影響評估報告書（定稿本）,,環保署,評估報告書,0810532A
有條件通…, ,華邦電子安居社區整體開發建築計畫環境影響評估報告書定稿,,環保署,評估報告書,0810522A
審核修正…,黃雅絢,中鋼公司第四階段擴建計畫海域環境調查報告書,本書件為定稿本,環保署,其他,0810518A
有條件通…,何俊明,中鋼公司第四階段擴建計畫環境影響評估報告書,,環保署,評估報告書,0810512A
進入二階…, ,翡翠嶺渡假休憩別墅區整體開發建築計畫環境說明書,,環保署,說明書,0810501A
有條件通…, ,公視籌備委員會竹子山轉播站環境說明書,,環保署,說明書,0810491A
有條件通…,謝志男,安坑雙城坡地社區環境影響評估報告書,,環保署,評估報告書,0810482A
審核修正…,邱景昆,北投垃圾焚化廠變更廠區配置環境差異分析報告,本書件為定稿本,環保署,差異分析報告,0810473A
有條件通…, ,士林垃圾焚化廠環境影響評估報告書,,環保署,評估報告書,0810472A
進入二階…, ,私立明新工商專校申請增購校地及山坡地開發環境說明書,,環保署,說明書,0810461A
有條件通…, ,"聯華山莊社區社區整體開發建築計畫環境影響評估報告書(原為聯華電子安居
社區整體開發建築計畫環境影響評估報告書)",,環保署,評估報告書,0810452A
進入二階…, ,聯華安居社區整體開發建築計畫環境說明書,,環保署,說明書,0810441A
審核修正…,張同婉,「核能二廠出水口溫排水改善計畫環境說明書」環境監測計畫變更案,本書件為定稿本,環保署,變更內容對照表,0810434A
有條件通…,-,核能二廠出水口溫排水改善計畫環境說明書,承辦人及繳費日期僅供參考,環保署,說明書,0810431A
有條件通…, ,私立玫瑰園公墓暨納骨塔整體開發計畫環境影響評估報告書,,環保署,評估報告書,0810422A
有條件通…, ,雲林科技工業區開發計畫環境影響評估報告書,,環保署,評估報告書,0810412A
退件/撤銷,蔡蓬培,玄國環保股份有限公司處理廠設置許可申請書環境說明書,,環保署,說明書,0810391A
有條件通…, ,行政院環保署高雄縣、新竹縣、彰化縣垃圾資源回收廠興建工程--新竹廠環境說明書,,環保署,說明書,0810381A
有條件通…, ,高總廠廢水處理現代化工程污泥焚化爐計畫環境說明書,,環保署,說明書,0810361A
有條件通…,詹淑然,中國石油公司高雄煉油總廠林園廠垃圾焚化爐與污泥焚化爐環境評鑑暨廢鹼氧化工程環境說明書,,環保署,說明書,0810351A
有條件通…, ,三和新城環境影響評估報告書,,環保署,評估報告書,0810342A
有條件通…, ,私立明新工業專科學校申請增購校地暨山坡地開發環境影響評估報告書,,環保署,評估報告書,0810332A
審核修正…,俞振海,墾丁福華大飯店新建工程對環境造成不良影響之因應對策,,環保署,其他,0810328A
有條件通…, ,墾丁福華大飯店新建工程環境影響評估報告書,,環保署,評估報告書,0810322A
審核修正…, ,國立海洋生物博物館興建計畫對環境造成不良影響之因應對策,本書件為定稿本,環保署,其他,0810318A
有條件通…,孫維謙,國立海洋生物博物館興建計畫環境說明書,,環保署,說明書,0810311A
有條件通…, ,翡翠嶺渡假休憩別墅區整體開發計畫環境影響評估報告書,,環保署,評估報告書,0810302A
有條件通…, ,東方名人山莊環境影響評估報告,,環保署,評估報告書,0810292A
進入二階…, ,南天母坡地社區環境說明書,,環保署,說明書,0810281A
有條件通…, ,華邦家園安居社區整體開發建築計畫環境影響評估報告書,,環保署,評估報告書,0810272A
有條件通…, ,彥武坡地社區環境影響評估報告書,,環保署,評估報告書,0810262A
有條件通…,徐淑芷,新豐仰德社區整體開發建築計畫環境影響評估報告書,,環保署,評估報告書,0810252A
有條件通…, ,雙草湖花園新城環境影響明書,,環保署,說明書,0810211A
有條件通…, ,桶盤嶼內港區填築新生地計畫(包括六號碼頭延伸)環境說明書,,環保署,說明書,0810201A
進入二階…, ,新竹香山海埔地造地開發計畫環境說明書,,環保署,說明書,0810191A
有條件通…, ,籌建烯烴廠及相關工業專用港計畫環境說明書,,環保署,說明書,0810181A
有條件通…, ,觀音亭遊艇港闢建環境影響說明,,環保署,說明書,0810161A
審核修正…,謝耀增,「大林煉油廠102號淺水碼頭興建計畫環境說明書」營運階段環境監測計畫變更內容對照表,本書件為定稿本,環保署,變更內容對照表,0810154A
有條件通…,-,中國石油股份有限公司高雄煉油總廠大林廠102號淺水碼頭興建計畫環境說明書,,環保署,說明書,0810151A
有條件通…, ,安平港整體規劃環境影響評估報告,,環保署,評估報告書,0810142A
有條件通…,蔡玲儀,宜蘭縣北區區域公墓計畫環境說明書,,環保署,說明書,0810131A
有條件通…, ,南部民俗技藝園建園環境影響評估報告書,,環保署,評估報告書,0810122A
有條件通…, ,墾丁海口國際觀光旅館環境說明書,,環保署,說明書,0810111A
有條件通…, ,高雄煉油總廠廢棄物資源回收場更新工程環境說明書,,環保署,說明書,0810101A
審核修正…,吳美玲,台南科技工業區開發計畫環境影響因應對策,本書件為定稿本,環保署,其他,0810088A
有條件通…,-,台南科技工業區開發計畫環境影響評估報告書,繳費日期及承辦人僅供參考,環保署,評估報告書,0810082A
有條件通…,詹淑然,中國鋼鐵股份有限公司「煉鐵及煉鋼產能擴充」暨「第三座鋼液真空處理設備設置」環境說明書,,環保署,說明書,0810071A
有條件通…, ,彰化濱海工業區開發計畫環境影響評估報告書,,環保署,評估報告書,0810062A
有條件通…, ,北部液化天然氣接收站及燃氣電廠興建計畫環境影響說明書,,環保署,說明書,0810041A
有條件通…, ,北濱林口國際高爾夫俱樂部環境說明書,,環保署,說明書,0810031A
有條件通…, ,山溪地高爾夫球場(會館變更)環境說明書(原為關西玉山花園高爾夫球場(會館變更)環境說明書),,環保署,說明書,0810021A
有條件通…, ,黃金海岸高爾夫球場環境說明書,,環保署,說明書,0810011A
有條件通…,顏佳慧,臺北縣政府八里下罟子一般事業廢棄物衛生掩埋場,,新北市,說明書,0810011B
有條件通…, ,核能四廠第一、二號機發電計畫環境影響評估報告,,環保署,評估報告書,0800662A
有條件通…, ,核四第一、二號機發電計畫環境影響評估報告 壓水式,本書件為修訂本,環保署,評估報告書,0800652A
審核修正…, ,北宜高速公路第三標工程對環境影響之因應對策,定稿本,環保署,其他,0800638A
審核修正…, ,北宜高速公路工程對環境造成不良影響之因應對策(定搞本),,環保署,其他,0800628A
其他, ,北宜高速公路增設石碇服務區環境影響差異分析報告,此書為修訂本,環保署,差異分析報告,0800603A
審核修正…,蔡玲儀,北宜高速公路雪山隧道(原坪林隧道)設置警急通達隧道工程計畫環境影響差異分析報告,本書件為定稿本,環保署,差異分析報告,0800583A
審核修正…,郭怡君,北宜高速公路坪林一號豎井移位變更設計環境影響差異分析報告,本書件為定稿本,環保署,差異分析報告,0800573A
退件/撤銷, ,行政院國科會國家實驗動物繁殖及研究中心興建計畫環境影響說明書,,環保署,說明書,0800491A
有條件通…, ,阿里山高地運動訓練中心選址暨基地配置環境影響說明書,,環保署,說明書,0800481A
有條件通…, ,石棹旅遊休憩中心環境影響評估,,環保署,評估報告書,0800472A
有條件通…, ,中聯爐石處理資源化股份有限公司爐石處理資源化廠增設營業項目環境說明書,,環保署,說明書,0800461A
有條件通…, ,屏東縣屏南地區區域性垃圾衛生掩埋場用地勘選、規劃及環境影響評估(環境影響評估報告),,環保署,評估報告書,0800452A
有條件通…, ,南部工業區事業廢棄物處理中心環境影響說明書,,環保署,說明書,0800441A
有條件通…, ,國產實業建設股份有限公司高雄港興建水泥儲庫環境說明書,,環保署,說明書,0800431A
有條件通…, ,大興華城環境影響評估報告書,,環保署,評估報告書,0800422A
進入二階…, ,彥武坡地社區環境說明書,,環保署,說明書,0800411A
有條件通…,李逸中,統一高爾夫球場設立許可環境說明書,,環保署,說明書,0800401A
有條件通…, ,苗栗縣頭屋鄉皇家鄉村遊樂區環境說明書,,環保署,說明書,0800391A
審核修正…,呂雅雯,雲林離島式基礎工業區開發計畫引進產業分區局部調整計畫變更內容對照表,,環保署,變更內容對照表,0800384A
其他,陳昭旭,雲林離島式基礎工業區調整原工業區編定範圍環境影響差異分析報告,本書件為修正本,環保署,差異分析報告,0800383A
有條件通…, ,雲林縣離島式基礎工業區環境影響評估報告書,,環保署,評估報告書,0800382A
有條件通…, ,台南市海尾工業區開發計畫環境影響評估報告書,,環保署,評估報告書,0800372A
有條件通…, ,長興國際高爾夫球場環境說明書,,環保署,說明書,0800361A
有條件通…, ,長安石門高爾夫鄉村俱樂部環境說明書,,環保署,說明書,0800351A
